id,created_time,author,content
1628974551_1224280900_1224543575,2020-12-29 19:42:41,程从道,那你想想支付宝开发这个东西是为什么，为了给你发福利？
1628974551_1224270232,2020-12-29 13:13:53,云梦起名废,已关闭，再也不使用了
1628974551_1224194658,2020-12-29 11:33:44,大彭,我亲身经历的一个事，今年去另外一个城市工作，刚工作没一个月有一个学驾照的机会，既不耽误上班又可以学驾照，当时刚来没发工资，我就用借呗付的学费，现在我驾照也考出来了，钱也还了  
1628974551_1224192863,2020-12-29 11:31:34,大彭,我也用啊  只是偶尔应应急  一有钱就还上了   基本一年用不到三次的东西[捂脸]   这事也不能怪马云   借呗就很方便，有时候确实急用钱又不好找别人开口，借呗就是不错的选择，怪就怪有的人好吃懒做，还想要好的物质生活，自制力太差
1628974551_1224184263,2020-12-29 11:21:27,Tyrone,我用花呗只是单纯的希望他给我多涨点额度，我闲来无事看着爽就行了，即使我用不到那么多。另外，免息分期还是挺香的（不是一次性付款买不起，只是觉得免息每个月到期余额宝里自动扣，四舍五入等于白送）
1628974551_1224116706,2020-12-29 09:57:37,霍霍zzzz,离开了花呗，你也离不开银行的信用卡
1628974551_1224116706_1224519756,2020-12-29 19:02:13,程从道,我并不使用任何同类产品
1628974551_1224108314,2020-12-29 09:45:50,紫豪,说到底还是自制力的问题，自制力不强的就关掉就是了，还有就是花呗上征信想关也关掉就是了。消费终究还是要理性一点，既然控制不了自己，那就拒绝一切能刺激消费的因素。
1628974551_1224094633,2020-12-29 09:27:07,无知者无畏,谁逼着你们用花呗了，就像香烟上写着吸烟有害健康，你踏马不还是抽吗？
1628974551_1224094633_1224533014,2020-12-29 19:24:36,程从道,所以现在争论的是要不要停止抽烟，很多人甚至都没明白这玩意儿是有害的
1628974551_1224091093,2020-12-29 09:22:04,嘟嘟,用花呗难道不是一次券还完吗
1628974551_1224076916,2020-12-29 09:01:33,黛黛daisy,我认为不是花呗的错，在花呗诞生以前，也有不少人陷入校园贷之类超前消费贷款消费导致生活出现问题的。花呗只是一个电子信用卡，让使用信用卡变得方便的额工具而已。重要的事人能不能抵制诱惑，而不是怪工具。
1628974551_1224076916_1224533369,2020-12-29 19:25:12,程从道,你看下花呗的广告，你了解下它传达出的价值观，以及花呗真正想要的再说。
1628974551_1224076289,2020-12-29 09:00:39,繁繁是只兔子,用花呗绝对不分期[飙泪笑]
1628974551_1224056139,2020-12-29 08:26:49,咕噜酱,其实也还好吧，这个真的得自己自律，目前为止我自己做得还不错[飙泪笑]
1628974551_1224036108,2020-12-29 07:31:51,花间绿,是真的，仿佛花呗的钱不是自己的钱一样，我刚上班初期用花呗花了很多，现在尝到恶果了，不敢花了，关了在还债中
1628974551_1224021147,2020-12-29 05:15:34,星晴,我大二那年开通 大三因为和我妈吵架，经济制裁我，后面我再也不超前花费了，还学会了存钱
1628974551_1223936351,2020-12-28 23:34:31,地表余温,怎么办我看不懂，但是我能明白花呗不能再用了
1628974551_1223871052,2020-12-28 21:55:39,小确幸,我用花呗，但是从来不分期
1628974551_1223847577,2020-12-28 21:20:19,王多肉在此,可是……按时还款不是没有利息的吗？
1628974551_1223836541,2020-12-28 21:02:57,我就是混世大魔王,非常赞同。分期的话简直了，和抢劫似的，之前有尝试过分期，东西没买啥，额度一下用了两万五，吓得我直接全还关掉了。
1628974551_1223832048,2020-12-28 20:55:13,sis吧,花呗开了到现在，一直50块限额，他吗的只要你不还花呗的够狠，你就永远欠不了花呗，因为没额度
1628974551_1223785441,2020-12-28 19:36:22,夏华,借呗用一天算一天利息，可提前还，比花呗实在
1628974551_1223754840,2020-12-28 18:45:39,123,[调皮]每个月花3000花呗，下个月再全还了，3000块放余额宝里还能拿一个月利息，虽然也没几分钱，还是赚啊
1628974551_1223742749,2020-12-28 18:26:08,小克儿的小矮基,月薪9千多，花呗两万额度，都只敢强迫自己关闭，总觉得花马云的钱不用还，不用白不用一样的心态，其实下月15号依然是要还得，这么高额度，必须克制
1628974551_1223741571,2020-12-28 18:24:12,海阔天空,贷款不都这个模式？
1628974551_1223731659,2020-12-28 18:07:40,sophia sun,关了，因为有信用卡和花呗，刚开始感觉还好，每个月都按时还，但是慢慢发现两个都用的时候钱比较分散，看信用卡只花了两三千，看花呗也只用了两三千，然后就放松了警惕，到还款的时候才发现加起来比想象的多啊[惊讶]，事实证明关了花呗集中用信用卡以后花的少了一点
1628974551_1223724545,2020-12-28 17:56:45,顾悻,所以我从来都没开通过花呗、信用卡、白条等提前消费的玩意儿……[惊喜]不贪小便宜。
1628974551_1223710125,2020-12-28 17:35:40,陈小哥,"没有自控能力,用啥都没用,我用花呗从来不分期,每个月定时换,还存了不少钱"
1628974551_1223686650,2020-12-28 17:01:41,随风丶的风,不好意思，我依舊捨不得，因為還是需要我來還錢
1628974551_1223660125,2020-12-28 16:25:31,伊娘嬷嬷,已经把花呗借呗都关了
1628974551_1223659800,2020-12-28 16:25:06,阿一,花呗其实是等额本息，你看着还不多，积少成多。
1628974551_1223658729,2020-12-28 16:23:41,鱼刺,我是很理智的那种，日常开销用花呗，自己的钱放理财。然后到月还，从来不分期。因为我清楚的知道，用时一时爽，还钱心如刀绞哈哈哈，你花的每一分都是要还的，不是天上掉的
1628974551_1223649887,2020-12-28 16:11:52,时间领主,我一般都只用花呗来买分期免息的东西
1628974551_1223561042,2020-12-28 14:06:56,7k7k自由冲浪,但是有的商家会送免息（有碰到过3、6、24)不是大额 的不超过1000、白嫖一下还是不错的
1628974551_1223534000,2020-12-28 13:25:31,蔓延,今年装修房子买家电，有朋友劝我花呗分期……说我用现金买简直傻缺[思考]，没办法，原本只有一张5000额度信用卡用了三年，每个月短信提示我升额度，有两次忘记回复拒绝，给我升到1.3万，我都在心里问候了招行好几遍…不是生意人不需要周转，借钱花总是心难安……可能确实傻缺
1628974551_1223532296,2020-12-28 13:22:55,WHOAMI,也就第一个月稍微多一点钱花而已啊，后面每个月工资都还了上个月花呗，就只剩这个月的花呗额度花，和以前一个月工资有什么区别？
1628974551_1223523848,2020-12-28 13:11:07,Echo,
1628974551_1223522209,2020-12-28 13:08:51,Delores,说的太对了  简直就是我自己
1628974551_1223475539,2020-12-28 12:04:05,动次打次boom,自己管不住自己就赖花呗？
1628974551_1223462591,2020-12-28 11:46:17,知乎终于恶心了,有很多支持花呗无息分期的商品怎么说 尤其赶上促销商品打折的时候  比如盯一款刚需大件很久手里没有足够现金 信用卡分期要高额利息 花呗无息贷款这时候难道不是很有帮助吗
1628974551_1223462591_1223466335,2020-12-28 11:51:13,程从道,钓鱼尚且要饵
1628974551_1223445229,2020-12-28 11:23:31,罗大盾,立马关掉花呗…
1628974551_1223409060,2020-12-28 10:35:17,Emo少女,为啥我从来不用花呗
1628974551_1223409004,2020-12-28 10:35:13,胖嘟嘟,从来不分收利息的期，如果一定要交利息，那就不用了
1628974551_1223401124,2020-12-28 10:24:44,爱你至上主义者,真实
1628974551_1223384445,2020-12-28 10:01:36,爱踢足球的新宇,房贷的利率不也一样这样算的
1628974551_1223374009,2020-12-28 09:45:42,Mr田,所以我一直没有超前消费[捂脸]总怕雪球越滚越大有朝一日负荷不了
1628974551_1223371410,2020-12-28 09:41:47,知乎用户,200元的东西，分6期免息，贵的不碰
1628974551_1223355114,2020-12-28 09:16:43,Mashiro,只要自己罩得住[机智]每个月白嫖一个月生活费的利息（虽然只够几瓶饮料），绝不分期，就还行，分期的话还是拉倒吧
1628974551_1223339152,2020-12-28 08:51:05,乐乐,我看了开头就决定中午吃黄焖排骨
1628974551_1223319043,2020-12-28 08:10:48,章鱼哥,以前有很多信用卡， 目前只有一张银行信用卡 以备不时之需 。开通花呗用于超市购物和平常消费 ，不要分期还款即可
1628974551_1223318137,2020-12-28 08:08:29,章鱼哥,每个月用花呗都不分期还款 ，一次性还款 。应该不用利息吧 ！反正我没算过
1628974551_1223272714,2020-12-28 02:23:05,淡ing,功能本没有错，而是错误使用它的人。
1628974551_1223272714_1223398615,2020-12-28 10:21:10,程从道,这句话就和存在即合理一样毫无意义，因为所有的东西套用这句话都是“对的”
1628974551_1223271834,2020-12-28 02:18:33,淡ing,为什么都觉得不好呢？你再想想你没有钱的时候呢，还不是一样要用。只看一样东西的坏处而忽略它的好处，当你最艰难的时候还不是它帮你度过去的。
1628974551_1223271834_1223396388,2020-12-28 10:18:06,程从道,没钱就不用呗。。。没钱的时候应该是赚钱，而不是借高利贷维护你的生活
1628974551_1223240329,2020-12-28 00:41:36,一朵,我是真的真的很好奇，为什么没人抨击信用卡啊，答主同样的话套在信用卡上也毫无违和感吧？
1628974551_1223239524,2020-12-28 00:39:48,帽子,从小到大除了买房没有什么东西是要提前借钱透支去买的 我一直觉得想要的东西自己有钱了就去买 没钱就不要 信用卡办了几张从来不用。至于花呗 问了一下使用方法就抛诸脑后了
1628974551_1223238016,2020-12-28 00:36:37,白日梦,可怕 我就是  打算还完以后立马关闭
1628974551_1223232278,2020-12-28 00:24:41,小翻译倌,真的是这样子
1628974551_1223223507,2020-12-28 00:08:19,嘻嘻,早看到就好了，现在正是省吃俭用还款的日子，过的比以前还省吃俭用
1628974551_1223223507_1223400014,2020-12-28 10:23:12,程从道,庆幸的是，花呗这点额度还不至于让你翻不了身
1628974551_1223223507_1223783417,2020-12-28 19:32:57,嘻嘻,确实，庆幸还来得及
1628974551_1223194845,2020-12-27 23:21:42,凉介,幸好我每次用完就会提前还款，不会分期，今天刚刚关掉就看到这个，涨知识了
1628974551_1223193339,2020-12-27 23:19:27,爱咋滴咋滴,难道只有我有点强迫症吗？我一用花呗过不了几天我就想还了。很少到期让它自己扣。[捂脸][捂脸][捂脸][捂脸]
1628974551_1223185051,2020-12-27 23:06:40,袁佳宝,花呗额度越长越高，现在只开一千五，只是为了开店囤材料计算每月材料开销，吃喝玩乐用余额宝里的现金更明显。分期只用免息的[看看你]必须是长期必用品才分期买，疫情年不容易啊，不能瞎花钱
1628974551_1223184491,2020-12-27 23:05:50,知乎用户,自己管不住自己，就知道怨别人！你买不起房，为啥还贷款买房呢！
1628974551_1223184491_1223192622,2020-12-27 23:18:19,程从道,你的介绍很好，很符合你
1628974551_1223175713,2020-12-27 22:52:45,这个人是傻子,信用卡审核一点也不严，花呗用了七年才7000，信用卡一开就是2w。。。
1628974551_1223175713_1223198974,2020-12-27 23:27:54,程从道,花呗这已经是国家大力控制后的结果了，真按马云说的那么办，这个数字远不止现在这么点，
1628974551_1223137754,2020-12-27 21:53:38,她对我死心不改,所以得挑着24期免息的买[捂脸]
1628974551_1223096862,2020-12-27 20:46:42,哈哈哈,最近在逼对象关了花呗[惊喜]
1628974551_1223042748,2020-12-27 19:13:13,翔宇,现在的信用卡也是恶心的一批。工商银行，堂堂的五大行，上月我去储蓄卡时，他们问出我用作工资卡后，各种引导引诱办信用卡，也不说明就直接拿出信用卡合同让我签，还大有不办信用卡今天就办不成卡之意，开始我信任国行警惕性低，后面反应过来，严词拒绝。他们看我态度强硬，愣了几秒，才心不甘情不愿地给我办了卡。我真要吐了。坐标深圳。
1628974551_1223007139,2020-12-27 18:10:54,叶雨,说白了还是控制不住自己消费的欲望，这种人哪怕花呗关了，还是会陷到其他地方
1628974551_1222982397,2020-12-27 17:28:03,啦啦啦,花呗我一直开着，但是撸不到我羊毛的，我一直都是理性消费。可能是小时候外公就教我利息算法缘故。
1628974551_1222958431,2020-12-27 16:45:08,大小无良月色,花呗开了关关了开，最后还是关上了。信用卡是绝对不开的，哪些是必须，哪些是锦上添花一定要记得分清楚
1628974551_1222937296,2020-12-27 16:07:58,天天手机维修中心,利息这个东西有学问的很，
1628974551_1222929731,2020-12-27 15:54:44,M萌面超人,我借呗额度4w以后就不用花呗了，额度太低才3500
1628974551_1222910851,2020-12-27 15:20:03,汪航路,花呗将近四万的额度，但我从不分期还款，从不支付利息，这样有没有问题呢
1628974551_1222891046,2020-12-27 14:44:20,贺延泽,生活费倒是从来没缺过，用花呗大概有五年了，从来都是到期自动扣款，从来没用过分期，两个月前还是关闭了，五万多的额度时常使我产生我是有钱人的错觉[捂脸][捂脸][捂脸]
1628974551_1222889916,2020-12-27 14:42:18,熊某某,“如有雷同，关我屁事”哈哈，其实现在这么多的信用透支，提供便捷的同时，更考验个人自控能力。
1628974551_1222886026,2020-12-27 14:35:09,ttx1234,我们管理会计老师上课讲内含报酬率就用的花呗的例子[捂脸][捂脸]
1628974551_1222883007,2020-12-27 14:29:43,一颗星 两枝花,我从来不分期，天天薅花呗羊毛。哈哈😃，要是我这样的人多了花呗应该哭死了[捂脸]
1628974551_1222881965,2020-12-27 14:27:39,拉普拉斯没有谱,我这个月初终于把花呗关了，每个月工资发下来第一时间还花呗，还完感觉没有幸福感了。超前消费不是那么的香，我也是真控制不住自己的手。
1628974551_1222863318,2020-12-27 13:54:23,西西东东,过于真实[大哭]身边的朋友每个月花呗都要2000+还不觉得多？我每个月就几百，还起来我都心疼，因为压根想不起来花哪儿了[捂脸]
1628974551_1222861294,2020-12-27 13:50:54,知乎用户,你们都还是有钱，我每个月花呗吃饭花1000左右，余额宝就不用动，每个月可以多3毛钱利息，每天用花呗还有不定期的小红包，一个月就可以少花1块钱
1628974551_1222860049,2020-12-27 13:48:44,不沉默的羊,花呗不是好多免息？买了苹果手表6期免息，感觉挺好用啊……
1628974551_1222843059,2020-12-27 13:19:45,你的人,理性只存在于欲望没有被挖掘的时候
1628974551_1222842800,2020-12-27 13:19:20,改名大师,并不会，我自己的消费理念就是实际有多少用多少，花呗既然不创造价值，在计算自己余额的时候就应该把下月还款算进去
1628974551_1222840936,2020-12-27 13:16:25,贝阿朵莉切,emm我感觉只要自己有个度的话花呗其实不坏，经常帮忙应急什么的，然后自己欠了花呗心里也有逼数，也会及时还掉，不觉得有什么不好，看人吧
1628974551_1222819049,2020-12-27 12:41:37,Zamoni,不免息不分
1628974551_1222798671,2020-12-27 12:09:56,帅到没队友,基本不分期，当月用下月还没有什么利息
1628974551_1222771746,2020-12-27 11:27:10,一个人的战争,不自律不要怪花呗，要变坏路径很多
1628974551_1222768739,2020-12-27 11:22:37,竹官,消费主义害人
1628974551_1222757784,2020-12-27 11:06:21,庸医DOC,我花呗就50块钱 随便怎么超前消费[思考]
1628974551_1222704391,2020-12-27 09:34:10,小花,这，不就是现在的我
1628974551_1222699063,2020-12-27 09:23:39,王凯,讲道理花呗免息分期是不错的，应个急也挺好，但是对我我这种自我管理不行的选手还是关了最好
1628974551_1222682396,2020-12-27 08:47:28,头像倒过来看,真正要用钱的时候，花呗真没用
1628974551_1222681342,2020-12-27 08:45:11,无业,该死的花呗，到付款的时候它就排在前头，一不小心就点成花呗付款。我的意思就是怎样关闭花呗？早就不想用它了
1628974551_1222679752,2020-12-27 08:41:34,敏儿,看不太懂[飙泪笑] 我总花呗没有分期过，按时还款的，该吃啥吃啥
1628974551_1222667647,2020-12-27 08:07:12,一叶峙秋,花呗从来都是为了那几块钱的花呗红包才用，没有提前消费的习惯[捂脸]
1628974551_1222636216,2020-12-27 03:43:22,知乎用户,这种类似信用卡的模式，让不少人产生了我的消费能力上升了的错觉。
1628974551_1222635710,2020-12-27 03:38:46,天盛哀歌,深受其害，以前觉得自己自控能力很好的，昨年9月份发现花呗还不起了。又借了其他贷款。最后算账发现吓死人，多还了3分之二。下月又要还不起了。头疼。
1628974551_1222603996,2020-12-27 01:11:01,邓嬉皮呀,虽然我用花呗，但是我记账，一般都能把消费控制在能还上的范围内，然后这笔钱的时间差存余额宝或者投资还能赚点[飙泪笑]
1628974551_1222597090,2020-12-27 00:53:22,「已注销」,开了花呗依旧是吃15的，花呗是一个额度不是钱，不懂吗？
1628974551_1222583407,2020-12-27 00:23:24,一颗孤独的大树,看了这篇果断关闭，就算没钱借钱也要关闭，必须关闭，未来更应该投资的是攒钱。
1628974551_1222580142,2020-12-27 00:16:51,何事最相宜,打倒信用卡
1628974551_1222576424,2020-12-27 00:09:31,Evil,其实看个人自控能力吧，我习惯把工资卡里的钱存着，每个月支出用花呗，其实也就平常吃饭淘宝啥的，这样每次看花呗我还欠那么多钱，我就会省着点花，然后二十号拿出一小部分工资卡里的钱还花呗，不逾期就好，这样还能存一点钱
1628974551_1222576424_1226269159,2021-01-01 13:56:31,肉多肉多多多肉,对的，就是自控能力的问题，啥都推花呗头上
1628974551_1222567129,2020-12-26 23:52:45,羽咲,关不掉了，没有花呗我就接不上，想省几个月还了就再也不用了。
1628974551_1222558584,2020-12-26 23:37:53,屈原林,以前特别想用花呗去买自己喜欢的东西，但因为年龄不符合就没开通，现在19了，可以开通了，也没用，总觉得欠着钱很烦
1628974551_1222552343,2020-12-26 23:27:31,Tiffany Ma,你的逻辑花呗跟信用卡一样的啊，那是不是应该也注销掉信用卡？
1628974551_1222517413,2020-12-26 22:30:49,Pylos,我都不知道我的花呗额度什么时候变成43500的，是我工资的好几倍，这他妈是要讹我。[思考]
1628974551_1222499362,2020-12-26 22:01:10,花中月,花呗开通免密小额支付，当月花，次月还（开通自动扣费）。买合适的东西，合理消费，没感觉有啥。
1628974551_1222495568,2020-12-26 21:54:50,镜夜,有好也有不好，像我交不起还可以花呗支付再慢慢还。
1628974551_1222482505,2020-12-26 21:32:40,陈鹏飞,这一切和贷款买房比起来算什么
1628974551_1222482505_1222995684,2020-12-27 17:50:47,程从道,贷款买房这个问题很复杂，其中包含着中国人的传统家庭观，婚恋观，所以房子本质上是刚需，而花呗可以不是。
1628974551_1222482505_1223004484,2020-12-27 18:06:14,陈鹏飞,我的意思是相对于买不起房的苦恼，花呗带来的痛苦根本不算啥，如果这辈子不用买房，我的工资虽然不多，但感觉吃喝不愁了，生活中绝大部分压力都源起于房子，花呗算什么
1628974551_1222454788,2020-12-26 20:44:53,知乎用户,大哥，你算花呗的方式难道信用卡不是这么计算的？花呗比信用卡恶心的地方在于利息高许多，免息期短了点。
1628974551_1222454788_1222994883,2020-12-27 17:49:26,程从道,可问题是花呗用了很鸡贼的说法，他自己对外所说的利息其实并不高。但实际又是另外一回事
1628974551_1222451946,2020-12-26 20:40:00,王星宇,我这种从来不分期，到点还花呗的，总感觉自己的钱多持有一个月买理财吃利息[捂脸]怎么算自己都不亏啊[飙泪笑]虽然算下来统共就占便宜一个月吧
1628974551_1222451946_1222500960,2020-12-26 22:03:47,花中月,+1，都是有结余的人啊
1628974551_1222422179,2020-12-26 19:48:59,橘里小仙女,花呗真的很烦，用电子公交卡扫码坐公交的时候总是自动用花呗付款了，我明明设置了优先付款方式是余额宝，但每次还是自动用了花呗，一气之下我就把花呗关了，真的流氓
1628974551_1222415590,2020-12-26 19:37:33,不是很帅,除非逼不得已不用花呗
1628974551_1222410412,2020-12-26 19:28:29,浔月,花呗不是分期免息吗
1628974551_1222405552,2020-12-26 19:20:23,larjoeng,没满18岁的时候就有花呗额度了[捂脸]
1628974551_1222405472,2020-12-26 19:20:15,摊煎饼五块钱一个,我记得我未满十八岁……还在读高中的时候，因为第一次开通花呗可以减免就开了……可能那会儿审核还不够严叭_(´ཀL`」 ∠)
1628974551_1222402595,2020-12-26 19:15:17,睇兮,花呗不是一个月按时还款吗？月初的钱，留到月底可以得到收益，花呗月底还款，不会有一分利息，这是一个不错的工具，只看人如果利用
1628974551_1222391380,2020-12-26 18:56:09,萨鲁法尔大王,是的，以前都600全，用了花呗，嗯～[惊喜][惊喜]1898以下的出去
1628974551_1222386274,2020-12-26 18:47:56,良三不二,但是黄焖鸡比黄焖排骨好吃！
1628974551_1222372134,2020-12-26 18:24:51,知乎用户,坐标济南，午饭在包子店买2～3个素包子一杯粥，不超过8远。[超得意]
1628974551_1222367089,2020-12-26 18:16:03,迷路的仙女,只有我憨憨嘛？我把花呗额度永远控制在1000以内，我每个月的账单是我工资的10分之1呀，我觉得这个你主要看个人自制力吧，我用花呗很少买过百的，都是买点小东西什么的。
1628974551_1222366875,2020-12-26 18:15:39,知乎用户,年轻人自控力还是要有，花呗这类玩意是一直会有的，根本上还是提高自己的理财纪律。别一直怪花呗，这东西的威力，主要还看额度和分期。比如说，房贷。
1628974551_1222351201,2020-12-26 17:48:58,知乎用户,花呗和信用卡从用户角度没什么本质区别，这种问题火起来只能说是墙倒众人推。
1628974551_1222339851,2020-12-26 17:30:15,樱井翔,用花呗的底线就是月底还清，从不分期。利息什么的都是溢价，不要看花呗额买东西而是自己的工资，能不能买起的现实并没改变
1628974551_1222320118,2020-12-26 16:54:31,瓣夏,但是信用卡分期也是这么计算利息的啊
1628974551_1222320118_1222323143,2020-12-26 16:59:48,程从道,花呗账面上用了更鸡贼的算法，他告诉你他的利息很低。但事实不是。其他包括双十一给你提高临时额度这种操作更是家常便饭。就像点赞最高的那条评论说的一样，花呗这玩意儿动机就不纯。
1628974551_1222315402,2020-12-26 16:45:50,雨欣,个人花呗3万额度，招商信用卡15万额度，交通，中信，美团信用卡各4万额度，这些额度很有用，等买房子时可以临时借用，能控制住自己的欲望其实花呗和信用卡是有益无害的，毕竟信用卡有很多活动，可以薅羊毛
1628974551_1222311612,2020-12-26 16:38:58,卖女孩的小火柴,今年一年没用花呗，真的是精神放飞了，不用惦记每个月还钱啥的，现在赚的都放到余额宝里，实实在在的钱在手里
1628974551_1222297575,2020-12-26 16:14:22,陈星驰,我觉得黄焖排骨不好吃qwq
1628974551_1222296094,2020-12-26 16:11:47,超甜的桃子鸭,我是因为怀孕在家没有收入，然后来了花呗，买宝宝的东西自己的东西，一个月也只用还一两百，到现在三年，前两个月出来上班结了工资就把花呗还完关闭了。如果是因为没有收入来源，但是又有必用品要买，可以选择这个，但是长期用真的不行，每次还完就要少一百多块钱，心好痛[捂脸]
1628974551_1222294146,2020-12-26 16:08:18,不我没秃,分期免息的话，用花呗还是划算的
1628974551_1222274266,2020-12-26 15:32:23,懒羊羊,( ˙-˙ )我就搞不懂啊，怎么就成7k了，你得还钱啊
1628974551_1222260739,2020-12-26 15:08:13,知乎用户,所以和信用卡的区别是？
1628974551_1222260739_1222265855,2020-12-26 15:17:06,程从道,花呗是小额贷款，信用卡是信用消费。大多数人使用信用卡是购买大件，花呗则是渗透到哪怕你买一个面包。在花钱这上边，小比大更可怕，这也是为什么欠钱的年轻人越来越多的原因。
1628974551_1222260739_1222553809,2020-12-26 23:30:01,知乎用户,有道理
1628974551_1222259945,2020-12-26 15:06:54,云雁南飞,花呗用了几年了，从来都是提前5天以上还款，从没用过分期。习惯用花呗是可以在还款日的时候看到自己上个月的具体账单。[调皮][调皮]不然我一般不会专门去看。
1628974551_1222254387,2020-12-26 14:57:08,演员,理性消费，能控制住自己就好
1628974551_1222253701,2020-12-26 14:55:53,742175,还是看个人吧，人家花呗也每月要还款，怎么没人抨击信用卡？用花呗我也抠唆花
1628974551_1222253701_1222267904,2020-12-26 15:20:49,程从道,你没看到不代表没有，花呗是小额贷款，信用卡是信用消费，但信用卡这个概念其实也是包装出来的，本质都是你在借钱。不要站在这个厕所望那个厕所
1628974551_1222249752,2020-12-26 14:48:26,像堡垒一样讲话,这是典型的拎不清
1628974551_1222249752_1222250554,2020-12-26 14:49:59,程从道,这是典型的看不透
1628974551_1222230018,2020-12-26 14:12:37,周zzzl,不懂就问，每个月都全额还款不久等于一个月的免息贷款嘛
1628974551_1222230018_1222234874,2020-12-26 14:21:05,程从道,钓鱼尚且要饵，花呗本质是小额贷款，每个逾期的人都不是第一次使用就逾期的。
1628974551_1222227739,2020-12-26 14:08:24,知乎用户,我用信用卡唯一目的就是稳定现金流同时白嫖1个月花销的利息。但凡它敢从我这赚1分钱，我都不会用。
1628974551_1222188570,2020-12-26 13:01:26,Jonas,实名反对：练出腹肌一点都不简单
1628974551_1222188570_1222193005,2020-12-26 13:08:57,程从道,说什么呢，练不出来那是你不自律，别人都28块腹肌啦
1628974551_1222151247,2020-12-26 11:59:31,哈姆焊条,牛批，4千就敢吃22的黄焖鸡了。[思考]
1628974551_1222139223,2020-12-26 11:39:42,HHHHH蓝,所以我把额度调成1500，就当成一个支付工具，钱放银行卡里，第二个月一月就还款[捂脸]我也不知道我这样做意义在哪，可能就是憨吧
1628974551_1222138891,2020-12-26 11:39:08,手机真好玩,反正我的花呗是拿来记账的，为什么会有人把花呗的额度当作自己的钱来花，最后还不是要还
1628974551_1222129938,2020-12-26 11:24:33,白日梦想家,聪明人
1628974551_1222115536,2020-12-26 11:02:19,云上,除了分期免息，从来不分期
1628974551_1222107685,2020-12-26 10:49:06,无所谓,关了花呗是无自制率的巨婴？ 我觉得相反他们有很强的自制率
1628974551_1222100722,2020-12-26 10:37:14,小程呀,自控能力不强的人，就算关闭了花呗。也不会减少他花钱的欲望。比如，找人借钱，网贷，信用卡，向家人要钱，校园贷等，，，通过各种途径，来筹集资金，来满足自己的消费欲望。
1628974551_1222094300,2020-12-26 10:26:40,shit happens,确实如此，我就很有点数，我没开花呗，也没用信用卡，一来我是心里有事就不踏实的类型，老是让我惦记还款的事，很烦，我曾经把信用卡用成了储蓄卡。二来，我思想比较老派，感觉几百几千的东西，还搞分期，有点寒碜，反正我也不缺那点钱，直接买就是了，坚决不用借贷。
1628974551_1222077995,2020-12-26 09:58:24,枯萎不渡,泪目，感觉没买啥，1000就没了
1628974551_1222074480,2020-12-26 09:51:50,Vernal,超前消费首先当然应该怪自己管不住手，但是诱导超前消费的机构也绝对不是什么好东西。
1628974551_1222068188,2020-12-26 09:39:54,江流无尽,批评花呗的是不知道信用卡吗
1628974551_1222050139,2020-12-26 09:03:46,被驯化的猫,对我来说花呗只是首选支付方式 想赚我利息？不存在的
1628974551_1222045425,2020-12-26 08:53:14,10mm,一直都不用花呗[捂脸][捂脸]就是感觉花来花去不孩子自己的钱吗[捂脸] 难道走花呗花的就不是自己钱了？[微笑]还要惦记下个月还款[捂脸]
1628974551_1222037171,2020-12-26 08:34:27,隐将,但是……古尔丹…代价是什么呢？
1628974551_1222032536,2020-12-26 08:21:41,独翼,花呗不就相当于信用卡吗
1628974551_1222025260,2020-12-26 07:58:16,wslhwps,我的原因很简单，花呗没有信用卡合适。一样用支付宝付款，一样要还钱，花呗一个月，信用卡最多将近俩月，还有一条，生活压力
1628974551_1222006955,2020-12-26 05:49:17,兔子,以前京东付款swich时候没留意按了开通京东白条付款，过了几天到货了也没再上京东，过段日子京东给我打点话快吓死了，赶紧省吃俭用把钱还上了，那几天天天惦记着还钱觉都睡不着，本来就有焦虑症失眠症那几天焦虑得得了神经性皮炎，做梦都是欠阎王冥币阎王爷要我还钱，我就怕哪天睡着了梦游把自己小拇指剁了，那几天做梦老梦到不是腿被打折了就是肾被取走了，吓死了。我现在都觉得我看到你写的文章是我在做梦你在梦里催我还钱，我对那台swich都有阴影了，然后咸鱼卖掉了，京东也卸载了，打死也不碰京东了。
1628974551_1221931938,2020-12-25 23:49:04,云天,刚看了下额度6万、。。都部怎么用每月自动还款，会不会不注意的时候多收我钱。借呗我看了下，额度8万，只能分期还，年化12以上了，建行快贷30万年化才4.35，而且随借随还。这个借呗完全是欺负不懂得小白、
1628974551_1221920267,2020-12-25 23:27:19,Jason,对我来说没影响，计算自己一个月花了多少钱
1628974551_1221853180,2020-12-25 21:24:26,神灯,跟工具没关系，看你怎么用。我花呗就是应急
1628974551_1221812034,2020-12-25 20:06:02,一只大蒜,我三个月前都准备关了。可是分期要等九个月。。。然后这个月又用来充话费和电费了
1628974551_1221800815,2020-12-25 19:44:35,Kim-549,反驳两点1.银行的分期，也是按照最初的金额算。比如10万的装修分期，还到只剩1万，利息还是按10万算2.我高一就有花呗了[调皮]
1628974551_1221795032,2020-12-25 19:33:27,杨杰,我觉得花呗挺好啊，起码促进了消费，现在的年轻人没有好的爸妈，起码到绝境还能用花呗不用求人
1628974551_1221794568,2020-12-25 19:32:31,Edison Five,不分期不行吗
